[front_panel]
mode=T1 - R1
output=5 dB
gain=10 dB
probe1=2 MHz
probe2=no probe

[measure]
selection=1
samplerate=2
begin=0
end=72
sound speed=2710
units=0

[ascan]
fft filter=0
fft middle=1
fft width=1
fft gate=0
cepstrum filter=0
cepstrum middle=0
cepstrum width=20
cepstrum gate=20

Depth [µs]	Amplitude	HF-filtered	Amplitude-filtered	
5,612E+01	1,274E-02	0,000E+00	0,000E+00	
5,616E+01	1,269E-02	0,000E+00	0,000E+00	
5,620E+01	1,263E-02	0,000E+00	0,000E+00	
5,624E+01	1,257E-02	0,000E+00	0,000E+00	
5,628E+01	1,253E-02	0,000E+00	0,000E+00	
5,632E+01	1,251E-02	0,000E+00	0,000E+00	
5,636E+01	1,251E-02	0,000E+00	0,000E+00	
5,640E+01	1,254E-02	0,000E+00	0,000E+00	
5,644E+01	1,259E-02	0,000E+00	0,000E+00	
5,648E+01	1,266E-02	0,000E+00	0,000E+00	
5,652E+01	1,274E-02	0,000E+00	0,000E+00	
5,656E+01	1,282E-02	0,000E+00	0,000E+00	
5,660E+01	1,290E-02	0,000E+00	0,000E+00	
5,664E+01	1,297E-02	0,000E+00	0,000E+00	
5,668E+01	1,303E-02	0,000E+00	0,000E+00	
5,672E+01	1,307E-02	0,000E+00	0,000E+00	
5,676E+01	1,311E-02	0,000E+00	0,000E+00	
5,680E+01	1,314E-02	0,000E+00	0,000E+00	
5,684E+01	1,317E-02	0,000E+00	0,000E+00	
5,688E+01	1,319E-02	0,000E+00	0,000E+00	
5,692E+01	1,320E-02	0,000E+00	0,000E+00	
5,696E+01	1,321E-02	0,000E+00	0,000E+00	
5,700E+01	1,321E-02	0,000E+00	0,000E+00	
5,704E+01	1,320E-02	0,000E+00	0,000E+00	
5,708E+01	1,316E-02	0,000E+00	0,000E+00	
5,712E+01	1,311E-02	0,000E+00	0,000E+00	
5,716E+01	1,304E-02	0,000E+00	0,000E+00	
5,720E+01	1,297E-02	0,000E+00	0,000E+00	
5,724E+01	1,288E-02	0,000E+00	0,000E+00	
5,728E+01	1,281E-02	0,000E+00	0,000E+00	
5,732E+01	1,274E-02	0,000E+00	0,000E+00	
5,736E+01	1,269E-02	0,000E+00	0,000E+00	
5,740E+01	1,266E-02	0,000E+00	0,000E+00	
5,744E+01	1,265E-02	0,000E+00	0,000E+00	
5,748E+01	1,265E-02	0,000E+00	0,000E+00	
5,752E+01	1,266E-02	0,000E+00	0,000E+00	
5,756E+01	1,267E-02	0,000E+00	0,000E+00	
5,760E+01	1,268E-02	0,000E+00	0,000E+00	
5,764E+01	1,266E-02	0,000E+00	0,000E+00	
5,768E+01	1,263E-02	0,000E+00	0,000E+00	
5,772E+01	1,257E-02	0,000E+00	0,000E+00	
5,776E+01	1,250E-02	0,000E+00	0,000E+00	
5,780E+01	1,241E-02	0,000E+00	0,000E+00	
5,784E+01	1,230E-02	0,000E+00	0,000E+00	
5,788E+01	1,219E-02	0,000E+00	0,000E+00	
5,792E+01	1,208E-02	0,000E+00	0,000E+00	
5,796E+01	1,197E-02	0,000E+00	0,000E+00	
5,800E+01	1,187E-02	0,000E+00	0,000E+00	
5,804E+01	1,178E-02	0,000E+00	0,000E+00	
5,808E+01	1,169E-02	0,000E+00	0,000E+00	
5,812E+01	1,161E-02	0,000E+00	0,000E+00	
5,816E+01	1,154E-02	0,000E+00	0,000E+00	
5,820E+01	1,147E-02	0,000E+00	0,000E+00	
5,824E+01	1,142E-02	0,000E+00	0,000E+00	
5,828E+01	1,139E-02	0,000E+00	0,000E+00	
5,832E+01	1,137E-02	0,000E+00	0,000E+00	
5,836E+01	1,139E-02	0,000E+00	0,000E+00	
5,840E+01	1,144E-02	0,000E+00	0,000E+00	
5,844E+01	1,153E-02	0,000E+00	0,000E+00	
5,848E+01	1,164E-02	0,000E+00	0,000E+00	
5,852E+01	1,178E-02	0,000E+00	0,000E+00	
5,856E+01	1,193E-02	0,000E+00	0,000E+00	
5,860E+01	1,208E-02	0,000E+00	0,000E+00	
5,864E+01	1,222E-02	0,000E+00	0,000E+00	
5,868E+01	1,232E-02	0,000E+00	0,000E+00	
5,872E+01	1,237E-02	0,000E+00	0,000E+00	
5,876E+01	1,237E-02	0,000E+00	0,000E+00	
5,880E+01	1,230E-02	0,000E+00	0,000E+00	
5,884E+01	1,218E-02	0,000E+00	0,000E+00	
5,888E+01	1,201E-02	0,000E+00	0,000E+00	
5,892E+01	1,183E-02	0,000E+00	0,000E+00	
5,896E+01	1,168E-02	0,000E+00	0,000E+00	
5,900E+01	1,161E-02	0,000E+00	0,000E+00	
5,904E+01	1,171E-02	0,000E+00	0,000E+00	
5,908E+01	1,204E-02	0,000E+00	0,000E+00	
5,912E+01	1,270E-02	0,000E+00	0,000E+00	
5,916E+01	1,377E-02	0,000E+00	0,000E+00	
5,920E+01	1,532E-02	0,000E+00	0,000E+00	
5,924E+01	1,742E-02	0,000E+00	0,000E+00	
5,928E+01	2,010E-02	0,000E+00	0,000E+00	
5,932E+01	2,335E-02	0,000E+00	0,000E+00	
5,936E+01	2,714E-02	0,000E+00	0,000E+00	
5,940E+01	3,139E-02	0,000E+00	0,000E+00	
5,944E+01	3,600E-02	0,000E+00	0,000E+00	
5,948E+01	4,082E-02	0,000E+00	0,000E+00	
5,952E+01	4,572E-02	0,000E+00	0,000E+00	
5,956E+01	5,054E-02	0,000E+00	0,000E+00	
5,960E+01	5,513E-02	0,000E+00	0,000E+00	
5,964E+01	5,938E-02	0,000E+00	0,000E+00	
5,968E+01	6,319E-02	0,000E+00	0,000E+00	
5,972E+01	6,649E-02	0,000E+00	0,000E+00	
5,976E+01	6,924E-02	0,000E+00	0,000E+00	
5,980E+01	7,142E-02	0,000E+00	0,000E+00	
5,984E+01	7,303E-02	0,000E+00	0,000E+00	
5,988E+01	7,406E-02	0,000E+00	0,000E+00	
5,992E+01	7,452E-02	0,000E+00	0,000E+00	
5,996E+01	7,440E-02	0,000E+00	0,000E+00	
6,000E+01	7,371E-02	0,000E+00	0,000E+00	
6,004E+01	7,243E-02	0,000E+00	0,000E+00	
6,008E+01	7,059E-02	0,000E+00	0,000E+00	
6,012E+01	6,819E-02	0,000E+00	0,000E+00	
6,016E+01	6,530E-02	0,000E+00	0,000E+00	
6,020E+01	6,197E-02	0,000E+00	0,000E+00	
6,024E+01	5,831E-02	0,000E+00	0,000E+00	
6,028E+01	5,443E-02	0,000E+00	0,000E+00	
6,032E+01	5,047E-02	0,000E+00	0,000E+00	
6,036E+01	4,655E-02	0,000E+00	0,000E+00	
6,040E+01	4,279E-02	0,000E+00	0,000E+00	
6,044E+01	3,929E-02	0,000E+00	0,000E+00	
6,048E+01	3,611E-02	0,000E+00	0,000E+00	
6,052E+01	3,328E-02	0,000E+00	0,000E+00	
6,056E+01	3,080E-02	0,000E+00	0,000E+00	
6,060E+01	2,863E-02	0,000E+00	0,000E+00	
6,064E+01	2,673E-02	0,000E+00	0,000E+00	
6,068E+01	2,505E-02	0,000E+00	0,000E+00	
6,072E+01	2,352E-02	0,000E+00	0,000E+00	
6,076E+01	2,211E-02	0,000E+00	0,000E+00	
6,080E+01	2,079E-02	0,000E+00	0,000E+00	
6,084E+01	1,956E-02	0,000E+00	0,000E+00	
6,088E+01	1,841E-02	0,000E+00	0,000E+00	
6,092E+01	1,736E-02	0,000E+00	0,000E+00	
6,096E+01	1,642E-02	0,000E+00	0,000E+00	
6,100E+01	1,561E-02	0,000E+00	0,000E+00	
6,104E+01	1,494E-02	0,000E+00	0,000E+00	
6,108E+01	1,441E-02	0,000E+00	0,000E+00	
6,112E+01	1,400E-02	0,000E+00	0,000E+00	
6,116E+01	1,371E-02	0,000E+00	0,000E+00	
6,120E+01	1,351E-02	0,000E+00	0,000E+00	
6,124E+01	1,339E-02	0,000E+00	0,000E+00	
6,128E+01	1,332E-02	0,000E+00	0,000E+00	
6,132E+01	1,330E-02	0,000E+00	0,000E+00	
6,136E+01	1,331E-02	0,000E+00	0,000E+00	
6,140E+01	1,333E-02	0,000E+00	0,000E+00	
6,144E+01	1,336E-02	0,000E+00	0,000E+00	
6,148E+01	1,339E-02	0,000E+00	0,000E+00	
6,152E+01	1,338E-02	0,000E+00	0,000E+00	
6,156E+01	1,334E-02	0,000E+00	0,000E+00	
6,160E+01	1,325E-02	0,000E+00	0,000E+00	
6,164E+01	1,311E-02	0,000E+00	0,000E+00	
6,168E+01	1,291E-02	0,000E+00	0,000E+00	
6,172E+01	1,268E-02	0,000E+00	0,000E+00	
6,176E+01	1,241E-02	0,000E+00	0,000E+00	
6,180E+01	1,215E-02	0,000E+00	0,000E+00	
6,184E+01	1,190E-02	0,000E+00	0,000E+00	
6,188E+01	1,170E-02	0,000E+00	0,000E+00	
6,192E+01	1,155E-02	0,000E+00	0,000E+00	
6,196E+01	1,147E-02	0,000E+00	0,000E+00	
6,200E+01	1,145E-02	0,000E+00	0,000E+00	
6,204E+01	1,148E-02	0,000E+00	0,000E+00	
6,208E+01	1,155E-02	0,000E+00	0,000E+00	
6,212E+01	1,163E-02	0,000E+00	0,000E+00	
6,216E+01	1,171E-02	0,000E+00	0,000E+00	
6,220E+01	1,176E-02	0,000E+00	0,000E+00	
6,224E+01	1,179E-02	0,000E+00	0,000E+00	
6,228E+01	1,178E-02	0,000E+00	0,000E+00	
6,232E+01	1,176E-02	0,000E+00	0,000E+00	
6,236E+01	1,173E-02	0,000E+00	0,000E+00	
6,240E+01	1,172E-02	0,000E+00	0,000E+00	
6,244E+01	1,175E-02	0,000E+00	0,000E+00	
6,248E+01	1,182E-02	0,000E+00	0,000E+00	
6,252E+01	1,196E-02	0,000E+00	0,000E+00	
6,256E+01	1,214E-02	0,000E+00	0,000E+00	
6,260E+01	1,237E-02	0,000E+00	0,000E+00	
6,264E+01	1,262E-02	0,000E+00	0,000E+00	
6,268E+01	1,288E-02	0,000E+00	0,000E+00	
6,272E+01	1,312E-02	0,000E+00	0,000E+00	
6,276E+01	1,333E-02	0,000E+00	0,000E+00	
6,280E+01	1,349E-02	0,000E+00	0,000E+00	
6,284E+01	1,361E-02	0,000E+00	0,000E+00	
6,288E+01	1,368E-02	0,000E+00	0,000E+00	
6,292E+01	1,373E-02	0,000E+00	0,000E+00	
6,296E+01	1,375E-02	0,000E+00	0,000E+00	
6,300E+01	1,378E-02	0,000E+00	0,000E+00	
6,304E+01	1,382E-02	0,000E+00	0,000E+00	
6,308E+01	1,389E-02	0,000E+00	0,000E+00	
6,312E+01	1,398E-02	0,000E+00	0,000E+00	
6,316E+01	1,408E-02	0,000E+00	0,000E+00	
6,320E+01	1,419E-02	0,000E+00	0,000E+00	
6,324E+01	1,427E-02	0,000E+00	0,000E+00	
6,328E+01	1,432E-02	0,000E+00	0,000E+00	
6,332E+01	1,431E-02	0,000E+00	0,000E+00	
6,336E+01	1,423E-02	0,000E+00	0,000E+00	
6,340E+01	1,407E-02	0,000E+00	0,000E+00	
6,344E+01	1,383E-02	0,000E+00	0,000E+00	
6,348E+01	1,353E-02	0,000E+00	0,000E+00	
6,352E+01	1,318E-02	0,000E+00	0,000E+00	
6,356E+01	1,281E-02	0,000E+00	0,000E+00	
6,360E+01	1,244E-02	0,000E+00	0,000E+00	
6,364E+01	1,210E-02	0,000E+00	0,000E+00	
6,368E+01	1,180E-02	0,000E+00	0,000E+00	
6,372E+01	1,156E-02	0,000E+00	0,000E+00	
6,376E+01	1,140E-02	0,000E+00	0,000E+00	
6,380E+01	1,131E-02	0,000E+00	0,000E+00	
6,384E+01	1,131E-02	0,000E+00	0,000E+00	
6,388E+01	1,138E-02	0,000E+00	0,000E+00	
6,392E+01	1,152E-02	0,000E+00	0,000E+00	
6,396E+01	1,172E-02	0,000E+00	0,000E+00	
6,400E+01	1,196E-02	0,000E+00	0,000E+00	
6,404E+01	1,223E-02	0,000E+00	0,000E+00	
6,408E+01	1,251E-02	0,000E+00	0,000E+00	
6,412E+01	1,278E-02	0,000E+00	0,000E+00	
6,416E+01	1,303E-02	0,000E+00	0,000E+00	
6,420E+01	1,325E-02	0,000E+00	0,000E+00	
6,424E+01	1,341E-02	0,000E+00	0,000E+00	
6,428E+01	1,351E-02	0,000E+00	0,000E+00	
6,432E+01	1,354E-02	0,000E+00	0,000E+00	
6,436E+01	1,350E-02	0,000E+00	0,000E+00	
6,440E+01	1,341E-02	0,000E+00	0,000E+00	
6,444E+01	1,327E-02	0,000E+00	0,000E+00	
6,448E+01	1,310E-02	0,000E+00	0,000E+00	
6,452E+01	1,294E-02	0,000E+00	0,000E+00	
6,456E+01	1,280E-02	0,000E+00	0,000E+00	
6,460E+01	1,270E-02	0,000E+00	0,000E+00	
6,464E+01	1,267E-02	0,000E+00	0,000E+00	
6,468E+01	1,270E-02	0,000E+00	0,000E+00	
6,472E+01	1,282E-02	0,000E+00	0,000E+00	
6,476E+01	1,299E-02	0,000E+00	0,000E+00	
6,480E+01	1,323E-02	0,000E+00	0,000E+00	
6,484E+01	1,349E-02	0,000E+00	0,000E+00	
6,488E+01	1,377E-02	0,000E+00	0,000E+00	
6,492E+01	1,404E-02	0,000E+00	0,000E+00	
6,496E+01	1,428E-02	0,000E+00	0,000E+00	
6,500E+01	1,446E-02	0,000E+00	0,000E+00	
6,504E+01	1,459E-02	0,000E+00	0,000E+00	
6,508E+01	1,465E-02	0,000E+00	0,000E+00	
6,512E+01	1,465E-02	0,000E+00	0,000E+00	
6,516E+01	1,458E-02	0,000E+00	0,000E+00	
6,520E+01	1,446E-02	0,000E+00	0,000E+00	
6,524E+01	1,428E-02	0,000E+00	0,000E+00	
6,528E+01	1,406E-02	0,000E+00	0,000E+00	
6,532E+01	1,382E-02	0,000E+00	0,000E+00	
6,536E+01	1,356E-02	0,000E+00	0,000E+00	
6,540E+01	1,330E-02	0,000E+00	0,000E+00	
6,544E+01	1,306E-02	0,000E+00	0,000E+00	
6,548E+01	1,283E-02	0,000E+00	0,000E+00	
6,552E+01	1,265E-02	0,000E+00	0,000E+00	
6,556E+01	1,250E-02	0,000E+00	0,000E+00	
6,560E+01	1,241E-02	0,000E+00	0,000E+00	
6,564E+01	1,237E-02	0,000E+00	0,000E+00	
6,568E+01	1,237E-02	0,000E+00	0,000E+00	
6,572E+01	1,242E-02	0,000E+00	0,000E+00	
6,576E+01	1,250E-02	0,000E+00	0,000E+00	
6,580E+01	1,259E-02	0,000E+00	0,000E+00	
6,584E+01	1,269E-02	0,000E+00	0,000E+00	
6,588E+01	1,278E-02	0,000E+00	0,000E+00	
6,592E+01	1,286E-02	0,000E+00	0,000E+00	
6,596E+01	1,292E-02	0,000E+00	0,000E+00	
6,600E+01	1,297E-02	0,000E+00	0,000E+00	
6,604E+01	1,301E-02	0,000E+00	0,000E+00	
6,608E+01	1,305E-02	0,000E+00	0,000E+00	
6,612E+01	1,308E-02	0,000E+00	0,000E+00	
6,616E+01	1,311E-02	0,000E+00	0,000E+00	
6,620E+01	1,313E-02	0,000E+00	0,000E+00	
6,624E+01	1,314E-02	0,000E+00	0,000E+00	
6,628E+01	1,314E-02	0,000E+00	0,000E+00	
6,632E+01	1,313E-02	0,000E+00	0,000E+00	
6,636E+01	1,310E-02	0,000E+00	0,000E+00	
6,640E+01	1,304E-02	0,000E+00	0,000E+00	
6,644E+01	1,297E-02	0,000E+00	0,000E+00	
6,648E+01	1,289E-02	0,000E+00	0,000E+00	
6,652E+01	1,279E-02	0,000E+00	0,000E+00	
6,656E+01	1,270E-02	0,000E+00	0,000E+00	
6,660E+01	1,261E-02	0,000E+00	0,000E+00	
6,664E+01	1,254E-02	0,000E+00	0,000E+00	
6,668E+01	1,248E-02	0,000E+00	0,000E+00	
6,672E+01	1,244E-02	0,000E+00	0,000E+00	
6,676E+01	1,243E-02	0,000E+00	0,000E+00	
6,680E+01	1,243E-02	0,000E+00	0,000E+00	
6,684E+01	1,246E-02	0,000E+00	0,000E+00	
6,688E+01	1,251E-02	0,000E+00	0,000E+00	
6,692E+01	1,256E-02	0,000E+00	0,000E+00	
6,696E+01	1,262E-02	0,000E+00	0,000E+00	
6,700E+01	1,268E-02	0,000E+00	0,000E+00	
6,704E+01	1,273E-02	0,000E+00	0,000E+00	
6,708E+01	1,277E-02	0,000E+00	0,000E+00	
6,712E+01	1,279E-02	0,000E+00	0,000E+00	
6,716E+01	1,279E-02	0,000E+00	0,000E+00	
6,720E+01	1,277E-02	0,000E+00	0,000E+00	
6,724E+01	1,274E-02	0,000E+00	0,000E+00	
6,728E+01	1,269E-02	0,000E+00	0,000E+00	
6,732E+01	1,264E-02	0,000E+00	0,000E+00	
6,736E+01	1,259E-02	0,000E+00	0,000E+00	
6,740E+01	1,255E-02	0,000E+00	0,000E+00	
6,744E+01	1,251E-02	0,000E+00	0,000E+00	
6,748E+01	1,247E-02	0,000E+00	0,000E+00	
6,752E+01	1,244E-02	0,000E+00	0,000E+00	
6,756E+01	1,241E-02	0,000E+00	0,000E+00	
6,760E+01	1,237E-02	0,000E+00	0,000E+00	
6,764E+01	1,232E-02	0,000E+00	0,000E+00	
6,768E+01	1,226E-02	0,000E+00	0,000E+00	
6,772E+01	1,219E-02	0,000E+00	0,000E+00	
6,776E+01	1,212E-02	0,000E+00	0,000E+00	
6,780E+01	1,205E-02	0,000E+00	0,000E+00	
6,784E+01	1,199E-02	0,000E+00	0,000E+00	
6,788E+01	1,196E-02	0,000E+00	0,000E+00	
6,792E+01	1,196E-02	0,000E+00	0,000E+00	
6,796E+01	1,199E-02	0,000E+00	0,000E+00	
6,800E+01	1,206E-02	0,000E+00	0,000E+00	
6,804E+01	1,217E-02	0,000E+00	0,000E+00	
6,808E+01	1,231E-02	0,000E+00	0,000E+00	
6,812E+01	1,248E-02	0,000E+00	0,000E+00	
6,816E+01	1,268E-02	0,000E+00	0,000E+00	
6,820E+01	1,289E-02	0,000E+00	0,000E+00	
6,824E+01	1,311E-02	0,000E+00	0,000E+00	
6,828E+01	1,334E-02	0,000E+00	0,000E+00	
6,832E+01	1,356E-02	0,000E+00	0,000E+00	
6,836E+01	1,378E-02	0,000E+00	0,000E+00	
6,840E+01	1,397E-02	0,000E+00	0,000E+00	
6,844E+01	1,413E-02	0,000E+00	0,000E+00	
6,848E+01	1,425E-02	0,000E+00	0,000E+00	
6,852E+01	1,430E-02	0,000E+00	0,000E+00	
6,856E+01	1,429E-02	0,000E+00	0,000E+00	
6,860E+01	1,420E-02	0,000E+00	0,000E+00	
6,864E+01	1,404E-02	0,000E+00	0,000E+00	
6,868E+01	1,382E-02	0,000E+00	0,000E+00	
6,872E+01	1,356E-02	0,000E+00	0,000E+00	
6,876E+01	1,326E-02	0,000E+00	0,000E+00	
6,880E+01	1,297E-02	0,000E+00	0,000E+00	
6,884E+01	1,271E-02	0,000E+00	0,000E+00	
6,888E+01	1,249E-02	0,000E+00	0,000E+00	
6,892E+01	1,233E-02	0,000E+00	0,000E+00	
6,896E+01	1,225E-02	0,000E+00	0,000E+00	
6,900E+01	1,223E-02	0,000E+00	0,000E+00	
6,904E+01	1,227E-02	0,000E+00	0,000E+00	
6,908E+01	1,236E-02	0,000E+00	0,000E+00	
6,912E+01	1,248E-02	0,000E+00	0,000E+00	
6,916E+01	1,259E-02	0,000E+00	0,000E+00	
6,920E+01	1,270E-02	0,000E+00	0,000E+00	
6,924E+01	1,277E-02	0,000E+00	0,000E+00	
6,928E+01	1,281E-02	0,000E+00	0,000E+00	
6,932E+01	1,281E-02	0,000E+00	0,000E+00	
6,936E+01	1,277E-02	0,000E+00	0,000E+00	
6,940E+01	1,270E-02	0,000E+00	0,000E+00	
6,944E+01	1,262E-02	0,000E+00	0,000E+00	
6,948E+01	1,255E-02	0,000E+00	0,000E+00	
6,952E+01	1,249E-02	0,000E+00	0,000E+00	
6,956E+01	1,246E-02	0,000E+00	0,000E+00	
6,960E+01	1,248E-02	0,000E+00	0,000E+00	
6,964E+01	1,255E-02	0,000E+00	0,000E+00	
6,968E+01	1,268E-02	0,000E+00	0,000E+00	
6,972E+01	1,286E-02	0,000E+00	0,000E+00	
6,976E+01	1,308E-02	0,000E+00	0,000E+00	
6,980E+01	1,334E-02	0,000E+00	0,000E+00	
6,984E+01	1,360E-02	0,000E+00	0,000E+00	
6,988E+01	1,386E-02	0,000E+00	0,000E+00	
6,992E+01	1,409E-02	0,000E+00	0,000E+00	
6,996E+01	1,428E-02	0,000E+00	0,000E+00	
7,000E+01	1,441E-02	0,000E+00	0,000E+00	
7,004E+01	1,448E-02	0,000E+00	0,000E+00	
7,008E+01	1,448E-02	0,000E+00	0,000E+00	
7,012E+01	1,441E-02	0,000E+00	0,000E+00	
7,016E+01	1,428E-02	0,000E+00	0,000E+00	
7,020E+01	1,410E-02	0,000E+00	0,000E+00	
7,024E+01	1,386E-02	0,000E+00	0,000E+00	
7,028E+01	1,359E-02	0,000E+00	0,000E+00	
7,032E+01	1,330E-02	0,000E+00	0,000E+00	
7,036E+01	1,299E-02	0,000E+00	0,000E+00	
7,040E+01	1,268E-02	0,000E+00	0,000E+00	
7,044E+01	1,239E-02	0,000E+00	0,000E+00	
7,048E+01	1,213E-02	0,000E+00	0,000E+00	
7,052E+01	1,190E-02	0,000E+00	0,000E+00	
7,056E+01	1,173E-02	0,000E+00	0,000E+00	
7,060E+01	1,160E-02	0,000E+00	0,000E+00	
7,064E+01	1,153E-02	0,000E+00	0,000E+00	
7,068E+01	1,153E-02	0,000E+00	0,000E+00	
7,072E+01	1,158E-02	0,000E+00	0,000E+00	
7,076E+01	1,169E-02	0,000E+00	0,000E+00	
7,080E+01	1,185E-02	0,000E+00	0,000E+00	
7,084E+01	1,206E-02	0,000E+00	0,000E+00	
7,088E+01	1,231E-02	0,000E+00	0,000E+00	
7,092E+01	1,258E-02	0,000E+00	0,000E+00	
7,096E+01	1,285E-02	0,000E+00	0,000E+00	
7,100E+01	1,312E-02	0,000E+00	0,000E+00	
7,104E+01	1,336E-02	0,000E+00	0,000E+00	
7,108E+01	1,357E-02	0,000E+00	0,000E+00	
7,112E+01	1,374E-02	0,000E+00	0,000E+00	
7,116E+01	1,387E-02	0,000E+00	0,000E+00	
7,120E+01	1,396E-02	0,000E+00	0,000E+00	
7,124E+01	1,403E-02	0,000E+00	0,000E+00	
7,128E+01	1,408E-02	0,000E+00	0,000E+00	
7,132E+01	1,413E-02	0,000E+00	0,000E+00	
7,136E+01	1,420E-02	0,000E+00	0,000E+00	
7,140E+01	1,427E-02	0,000E+00	0,000E+00	
7,144E+01	1,436E-02	0,000E+00	0,000E+00	
7,148E+01	1,446E-02	0,000E+00	0,000E+00	
7,152E+01	1,453E-02	0,000E+00	0,000E+00	
7,156E+01	1,456E-02	0,000E+00	0,000E+00	
7,160E+01	1,452E-02	0,000E+00	0,000E+00	
7,164E+01	1,438E-02	0,000E+00	0,000E+00	
7,168E+01	1,410E-02	0,000E+00	0,000E+00	
7,172E+01	1,367E-02	0,000E+00	0,000E+00	
7,176E+01	1,307E-02	0,000E+00	0,000E+00	
7,180E+01	1,230E-02	0,000E+00	0,000E+00	
7,184E+01	1,137E-02	0,000E+00	0,000E+00	
7,188E+01	1,030E-02	0,000E+00	0,000E+00	
7,192E+01	9,135E-03	0,000E+00	0,000E+00	
7,196E+01	7,904E-03	0,000E+00	0,000E+00	
