[front_panel]
mode=T1 - R1
output=5 dB
gain=10 dB
probe1=2 MHz
probe2=no probe

[measure]
selection=1
samplerate=2
begin=0
end=100
sound speed=2710
units=0

[ascan]
fft filter=0
fft middle=1
fft width=1
fft gate=0
cepstrum filter=0
cepstrum middle=0
cepstrum width=20
cepstrum gate=20

Depth [µs]	Amplitude	HF-filtered	Amplitude-filtered	
3,780E+01	2,590E-02	0,000E+00	0,000E+00	
3,784E+01	2,718E-02	0,000E+00	0,000E+00	
3,788E+01	2,853E-02	0,000E+00	0,000E+00	
3,792E+01	2,991E-02	0,000E+00	0,000E+00	
3,796E+01	3,125E-02	0,000E+00	0,000E+00	
3,800E+01	3,253E-02	0,000E+00	0,000E+00	
3,804E+01	3,368E-02	0,000E+00	0,000E+00	
3,808E+01	3,464E-02	0,000E+00	0,000E+00	
3,812E+01	3,537E-02	0,000E+00	0,000E+00	
3,816E+01	3,581E-02	0,000E+00	0,000E+00	
3,820E+01	3,592E-02	0,000E+00	0,000E+00	
3,824E+01	3,570E-02	0,000E+00	0,000E+00	
3,828E+01	3,515E-02	0,000E+00	0,000E+00	
3,832E+01	3,431E-02	0,000E+00	0,000E+00	
3,836E+01	3,324E-02	0,000E+00	0,000E+00	
3,840E+01	3,203E-02	0,000E+00	0,000E+00	
3,844E+01	3,077E-02	0,000E+00	0,000E+00	
3,848E+01	2,955E-02	0,000E+00	0,000E+00	
3,852E+01	2,846E-02	0,000E+00	0,000E+00	
3,856E+01	2,758E-02	0,000E+00	0,000E+00	
3,860E+01	2,697E-02	0,000E+00	0,000E+00	
3,864E+01	2,668E-02	0,000E+00	0,000E+00	
3,868E+01	2,672E-02	0,000E+00	0,000E+00	
3,872E+01	2,709E-02	0,000E+00	0,000E+00	
3,876E+01	2,780E-02	0,000E+00	0,000E+00	
3,880E+01	2,879E-02	0,000E+00	0,000E+00	
3,884E+01	3,003E-02	0,000E+00	0,000E+00	
3,888E+01	3,145E-02	0,000E+00	0,000E+00	
3,892E+01	3,299E-02	0,000E+00	0,000E+00	
3,896E+01	3,456E-02	0,000E+00	0,000E+00	
3,900E+01	3,609E-02	0,000E+00	0,000E+00	
3,904E+01	3,747E-02	0,000E+00	0,000E+00	
3,908E+01	3,865E-02	0,000E+00	0,000E+00	
3,912E+01	3,956E-02	0,000E+00	0,000E+00	
3,916E+01	4,015E-02	0,000E+00	0,000E+00	
3,920E+01	4,042E-02	0,000E+00	0,000E+00	
3,924E+01	4,036E-02	0,000E+00	0,000E+00	
3,928E+01	4,001E-02	0,000E+00	0,000E+00	
3,932E+01	3,941E-02	0,000E+00	0,000E+00	
3,936E+01	3,862E-02	0,000E+00	0,000E+00	
3,940E+01	3,770E-02	0,000E+00	0,000E+00	
3,944E+01	3,671E-02	0,000E+00	0,000E+00	
3,948E+01	3,571E-02	0,000E+00	0,000E+00	
3,952E+01	3,474E-02	0,000E+00	0,000E+00	
3,956E+01	3,383E-02	0,000E+00	0,000E+00	
3,960E+01	3,303E-02	0,000E+00	0,000E+00	
3,964E+01	3,234E-02	0,000E+00	0,000E+00	
3,968E+01	3,178E-02	0,000E+00	0,000E+00	
3,972E+01	3,135E-02	0,000E+00	0,000E+00	
3,976E+01	3,107E-02	0,000E+00	0,000E+00	
3,980E+01	3,093E-02	0,000E+00	0,000E+00	
3,984E+01	3,094E-02	0,000E+00	0,000E+00	
3,988E+01	3,110E-02	0,000E+00	0,000E+00	
3,992E+01	3,141E-02	0,000E+00	0,000E+00	
3,996E+01	3,188E-02	0,000E+00	0,000E+00	
4,000E+01	3,250E-02	0,000E+00	0,000E+00	
4,004E+01	3,326E-02	0,000E+00	0,000E+00	
4,008E+01	3,414E-02	0,000E+00	0,000E+00	
4,012E+01	3,514E-02	0,000E+00	0,000E+00	
4,016E+01	3,620E-02	0,000E+00	0,000E+00	
4,020E+01	3,731E-02	0,000E+00	0,000E+00	
4,024E+01	3,842E-02	0,000E+00	0,000E+00	
4,028E+01	3,949E-02	0,000E+00	0,000E+00	
4,032E+01	4,047E-02	0,000E+00	0,000E+00	
4,036E+01	4,132E-02	0,000E+00	0,000E+00	
4,040E+01	4,200E-02	0,000E+00	0,000E+00	
4,044E+01	4,248E-02	0,000E+00	0,000E+00	
4,048E+01	4,273E-02	0,000E+00	0,000E+00	
4,052E+01	4,272E-02	0,000E+00	0,000E+00	
4,056E+01	4,245E-02	0,000E+00	0,000E+00	
4,060E+01	4,193E-02	0,000E+00	0,000E+00	
4,064E+01	4,116E-02	0,000E+00	0,000E+00	
4,068E+01	4,017E-02	0,000E+00	0,000E+00	
4,072E+01	3,900E-02	0,000E+00	0,000E+00	
4,076E+01	3,767E-02	0,000E+00	0,000E+00	
4,080E+01	3,623E-02	0,000E+00	0,000E+00	
4,084E+01	3,475E-02	0,000E+00	0,000E+00	
4,088E+01	3,326E-02	0,000E+00	0,000E+00	
4,092E+01	3,183E-02	0,000E+00	0,000E+00	
4,096E+01	3,052E-02	0,000E+00	0,000E+00	
4,100E+01	2,937E-02	0,000E+00	0,000E+00	
4,104E+01	2,843E-02	0,000E+00	0,000E+00	
4,108E+01	2,772E-02	0,000E+00	0,000E+00	
4,112E+01	2,727E-02	0,000E+00	0,000E+00	
4,116E+01	2,705E-02	0,000E+00	0,000E+00	
4,120E+01	2,706E-02	0,000E+00	0,000E+00	
4,124E+01	2,726E-02	0,000E+00	0,000E+00	
4,128E+01	2,760E-02	0,000E+00	0,000E+00	
4,132E+01	2,806E-02	0,000E+00	0,000E+00	
4,136E+01	2,858E-02	0,000E+00	0,000E+00	
4,140E+01	2,913E-02	0,000E+00	0,000E+00	
4,144E+01	2,970E-02	0,000E+00	0,000E+00	
4,148E+01	3,026E-02	0,000E+00	0,000E+00	
4,152E+01	3,079E-02	0,000E+00	0,000E+00	
4,156E+01	3,130E-02	0,000E+00	0,000E+00	
4,160E+01	3,177E-02	0,000E+00	0,000E+00	
4,164E+01	3,220E-02	0,000E+00	0,000E+00	
4,168E+01	3,257E-02	0,000E+00	0,000E+00	
4,172E+01	3,289E-02	0,000E+00	0,000E+00	
4,176E+01	3,313E-02	0,000E+00	0,000E+00	
4,180E+01	3,328E-02	0,000E+00	0,000E+00	
4,184E+01	3,335E-02	0,000E+00	0,000E+00	
4,188E+01	3,332E-02	0,000E+00	0,000E+00	
4,192E+01	3,322E-02	0,000E+00	0,000E+00	
4,196E+01	3,306E-02	0,000E+00	0,000E+00	
4,200E+01	3,286E-02	0,000E+00	0,000E+00	
4,204E+01	3,265E-02	0,000E+00	0,000E+00	
4,208E+01	3,247E-02	0,000E+00	0,000E+00	
4,212E+01	3,233E-02	0,000E+00	0,000E+00	
4,216E+01	3,225E-02	0,000E+00	0,000E+00	
4,220E+01	3,226E-02	0,000E+00	0,000E+00	
4,224E+01	3,234E-02	0,000E+00	0,000E+00	
4,228E+01	3,250E-02	0,000E+00	0,000E+00	
4,232E+01	3,275E-02	0,000E+00	0,000E+00	
4,236E+01	3,309E-02	0,000E+00	0,000E+00	
4,240E+01	3,354E-02	0,000E+00	0,000E+00	
4,244E+01	3,412E-02	0,000E+00	0,000E+00	
4,248E+01	3,482E-02	0,000E+00	0,000E+00	
4,252E+01	3,568E-02	0,000E+00	0,000E+00	
4,256E+01	3,667E-02	0,000E+00	0,000E+00	
4,260E+01	3,777E-02	0,000E+00	0,000E+00	
4,264E+01	3,895E-02	0,000E+00	0,000E+00	
4,268E+01	4,015E-02	0,000E+00	0,000E+00	
4,272E+01	4,129E-02	0,000E+00	0,000E+00	
4,276E+01	4,232E-02	0,000E+00	0,000E+00	
4,280E+01	4,316E-02	0,000E+00	0,000E+00	
4,284E+01	4,374E-02	0,000E+00	0,000E+00	
4,288E+01	4,404E-02	0,000E+00	0,000E+00	
4,292E+01	4,403E-02	0,000E+00	0,000E+00	
4,296E+01	4,374E-02	0,000E+00	0,000E+00	
4,300E+01	4,320E-02	0,000E+00	0,000E+00	
4,304E+01	4,247E-02	0,000E+00	0,000E+00	
4,308E+01	4,162E-02	0,000E+00	0,000E+00	
4,312E+01	4,071E-02	0,000E+00	0,000E+00	
4,316E+01	3,980E-02	0,000E+00	0,000E+00	
4,320E+01	3,894E-02	0,000E+00	0,000E+00	
4,324E+01	3,815E-02	0,000E+00	0,000E+00	
4,328E+01	3,743E-02	0,000E+00	0,000E+00	
4,332E+01	3,677E-02	0,000E+00	0,000E+00	
4,336E+01	3,616E-02	0,000E+00	0,000E+00	
4,340E+01	3,558E-02	0,000E+00	0,000E+00	
4,344E+01	3,504E-02	0,000E+00	0,000E+00	
4,348E+01	3,452E-02	0,000E+00	0,000E+00	
4,352E+01	3,403E-02	0,000E+00	0,000E+00	
4,356E+01	3,359E-02	0,000E+00	0,000E+00	
4,360E+01	3,322E-02	0,000E+00	0,000E+00	
4,364E+01	3,294E-02	0,000E+00	0,000E+00	
4,368E+01	3,276E-02	0,000E+00	0,000E+00	
4,372E+01	3,270E-02	0,000E+00	0,000E+00	
4,376E+01	3,275E-02	0,000E+00	0,000E+00	
4,380E+01	3,291E-02	0,000E+00	0,000E+00	
4,384E+01	3,317E-02	0,000E+00	0,000E+00	
4,388E+01	3,351E-02	0,000E+00	0,000E+00	
4,392E+01	3,391E-02	0,000E+00	0,000E+00	
4,396E+01	3,435E-02	0,000E+00	0,000E+00	
4,400E+01	3,481E-02	0,000E+00	0,000E+00	
4,404E+01	3,528E-02	0,000E+00	0,000E+00	
4,408E+01	3,574E-02	0,000E+00	0,000E+00	
4,412E+01	3,619E-02	0,000E+00	0,000E+00	
4,416E+01	3,661E-02	0,000E+00	0,000E+00	
4,420E+01	3,699E-02	0,000E+00	0,000E+00	
4,424E+01	3,733E-02	0,000E+00	0,000E+00	
4,428E+01	3,760E-02	0,000E+00	0,000E+00	
4,432E+01	3,779E-02	0,000E+00	0,000E+00	
4,436E+01	3,788E-02	0,000E+00	0,000E+00	
4,440E+01	3,786E-02	0,000E+00	0,000E+00	
4,444E+01	3,774E-02	0,000E+00	0,000E+00	
4,448E+01	3,750E-02	0,000E+00	0,000E+00	
4,452E+01	3,715E-02	0,000E+00	0,000E+00	
4,456E+01	3,672E-02	0,000E+00	0,000E+00	
4,460E+01	3,621E-02	0,000E+00	0,000E+00	
4,464E+01	3,565E-02	0,000E+00	0,000E+00	
4,468E+01	3,505E-02	0,000E+00	0,000E+00	
4,472E+01	3,443E-02	0,000E+00	0,000E+00	
4,476E+01	3,384E-02	0,000E+00	0,000E+00	
4,480E+01	3,328E-02	0,000E+00	0,000E+00	
4,484E+01	3,281E-02	0,000E+00	0,000E+00	
4,488E+01	3,244E-02	0,000E+00	0,000E+00	
4,492E+01	3,219E-02	0,000E+00	0,000E+00	
4,496E+01	3,209E-02	0,000E+00	0,000E+00	
4,500E+01	3,213E-02	0,000E+00	0,000E+00	
4,504E+01	3,227E-02	0,000E+00	0,000E+00	
4,508E+01	3,250E-02	0,000E+00	0,000E+00	
4,512E+01	3,275E-02	0,000E+00	0,000E+00	
4,516E+01	3,297E-02	0,000E+00	0,000E+00	
4,520E+01	3,310E-02	0,000E+00	0,000E+00	
4,524E+01	3,310E-02	0,000E+00	0,000E+00	
4,528E+01	3,293E-02	0,000E+00	0,000E+00	
4,532E+01	3,257E-02	0,000E+00	0,000E+00	
4,536E+01	3,203E-02	0,000E+00	0,000E+00	
4,540E+01	3,131E-02	0,000E+00	0,000E+00	
4,544E+01	3,047E-02	0,000E+00	0,000E+00	
4,548E+01	2,956E-02	0,000E+00	0,000E+00	
4,552E+01	2,865E-02	0,000E+00	0,000E+00	
4,556E+01	2,782E-02	0,000E+00	0,000E+00	
4,560E+01	2,712E-02	0,000E+00	0,000E+00	
4,564E+01	2,661E-02	0,000E+00	0,000E+00	
4,568E+01	2,632E-02	0,000E+00	0,000E+00	
4,572E+01	2,627E-02	0,000E+00	0,000E+00	
4,576E+01	2,643E-02	0,000E+00	0,000E+00	
4,580E+01	2,676E-02	0,000E+00	0,000E+00	
4,584E+01	2,719E-02	0,000E+00	0,000E+00	
4,588E+01	2,766E-02	0,000E+00	0,000E+00	
4,592E+01	2,810E-02	0,000E+00	0,000E+00	
4,596E+01	2,843E-02	0,000E+00	0,000E+00	
4,600E+01	2,861E-02	0,000E+00	0,000E+00	
4,604E+01	2,862E-02	0,000E+00	0,000E+00	
4,608E+01	2,846E-02	0,000E+00	0,000E+00	
4,612E+01	2,816E-02	0,000E+00	0,000E+00	
4,616E+01	2,777E-02	0,000E+00	0,000E+00	
4,620E+01	2,736E-02	0,000E+00	0,000E+00	
4,624E+01	2,700E-02	0,000E+00	0,000E+00	
4,628E+01	2,676E-02	0,000E+00	0,000E+00	
4,632E+01	2,670E-02	0,000E+00	0,000E+00	
4,636E+01	2,689E-02	0,000E+00	0,000E+00	
4,640E+01	2,734E-02	0,000E+00	0,000E+00	
4,644E+01	2,807E-02	0,000E+00	0,000E+00	
4,648E+01	2,903E-02	0,000E+00	0,000E+00	
4,652E+01	3,019E-02	0,000E+00	0,000E+00	
4,656E+01	3,145E-02	0,000E+00	0,000E+00	
4,660E+01	3,275E-02	0,000E+00	0,000E+00	
4,664E+01	3,397E-02	0,000E+00	0,000E+00	
4,668E+01	3,506E-02	0,000E+00	0,000E+00	
4,672E+01	3,593E-02	0,000E+00	0,000E+00	
4,676E+01	3,657E-02	0,000E+00	0,000E+00	
4,680E+01	3,696E-02	0,000E+00	0,000E+00	
4,684E+01	3,713E-02	0,000E+00	0,000E+00	
4,688E+01	3,712E-02	0,000E+00	0,000E+00	
4,692E+01	3,698E-02	0,000E+00	0,000E+00	
4,696E+01	3,677E-02	0,000E+00	0,000E+00	
4,700E+01	3,650E-02	0,000E+00	0,000E+00	
4,704E+01	3,620E-02	0,000E+00	0,000E+00	
4,708E+01	3,586E-02	0,000E+00	0,000E+00	
4,712E+01	3,543E-02	0,000E+00	0,000E+00	
4,716E+01	3,490E-02	0,000E+00	0,000E+00	
4,720E+01	3,420E-02	0,000E+00	0,000E+00	
4,724E+01	3,332E-02	0,000E+00	0,000E+00	
4,728E+01	3,225E-02	0,000E+00	0,000E+00	
4,732E+01	3,101E-02	0,000E+00	0,000E+00	
4,736E+01	2,965E-02	0,000E+00	0,000E+00	
4,740E+01	2,824E-02	0,000E+00	0,000E+00	
4,744E+01	2,686E-02	0,000E+00	0,000E+00	
4,748E+01	2,560E-02	0,000E+00	0,000E+00	
4,752E+01	2,454E-02	0,000E+00	0,000E+00	
4,756E+01	2,374E-02	0,000E+00	0,000E+00	
4,760E+01	2,324E-02	0,000E+00	0,000E+00	
4,764E+01	2,307E-02	0,000E+00	0,000E+00	
4,768E+01	2,321E-02	0,000E+00	0,000E+00	
4,772E+01	2,363E-02	0,000E+00	0,000E+00	
4,776E+01	2,428E-02	0,000E+00	0,000E+00	
4,780E+01	2,510E-02	0,000E+00	0,000E+00	
4,784E+01	2,600E-02	0,000E+00	0,000E+00	
4,788E+01	2,690E-02	0,000E+00	0,000E+00	
4,792E+01	2,774E-02	0,000E+00	0,000E+00	
4,796E+01	2,845E-02	0,000E+00	0,000E+00	
4,800E+01	2,899E-02	0,000E+00	0,000E+00	
4,804E+01	2,934E-02	0,000E+00	0,000E+00	
4,808E+01	2,950E-02	0,000E+00	0,000E+00	
4,812E+01	2,949E-02	0,000E+00	0,000E+00	
4,816E+01	2,936E-02	0,000E+00	0,000E+00	
4,820E+01	2,913E-02	0,000E+00	0,000E+00	
4,824E+01	2,887E-02	0,000E+00	0,000E+00	
4,828E+01	2,860E-02	0,000E+00	0,000E+00	
4,832E+01	2,837E-02	0,000E+00	0,000E+00	
4,836E+01	2,820E-02	0,000E+00	0,000E+00	
4,840E+01	2,811E-02	0,000E+00	0,000E+00	
4,844E+01	2,808E-02	0,000E+00	0,000E+00	
4,848E+01	2,812E-02	0,000E+00	0,000E+00	
4,852E+01	2,819E-02	0,000E+00	0,000E+00	
4,856E+01	2,827E-02	0,000E+00	0,000E+00	
4,860E+01	2,834E-02	0,000E+00	0,000E+00	
4,864E+01	2,837E-02	0,000E+00	0,000E+00	
4,868E+01	2,834E-02	0,000E+00	0,000E+00	
4,872E+01	2,824E-02	0,000E+00	0,000E+00	
4,876E+01	2,805E-02	0,000E+00	0,000E+00	
4,880E+01	2,777E-02	0,000E+00	0,000E+00	
4,884E+01	2,740E-02	0,000E+00	0,000E+00	
4,888E+01	2,694E-02	0,000E+00	0,000E+00	
4,892E+01	2,640E-02	0,000E+00	0,000E+00	
4,896E+01	2,579E-02	0,000E+00	0,000E+00	
4,900E+01	2,512E-02	0,000E+00	0,000E+00	
4,904E+01	2,443E-02	0,000E+00	0,000E+00	
4,908E+01	2,374E-02	0,000E+00	0,000E+00	
4,912E+01	2,308E-02	0,000E+00	0,000E+00	
4,916E+01	2,251E-02	0,000E+00	0,000E+00	
4,920E+01	2,206E-02	0,000E+00	0,000E+00	
4,924E+01	2,176E-02	0,000E+00	0,000E+00	
4,928E+01	2,164E-02	0,000E+00	0,000E+00	
4,932E+01	2,171E-02	0,000E+00	0,000E+00	
4,936E+01	2,198E-02	0,000E+00	0,000E+00	
4,940E+01	2,243E-02	0,000E+00	0,000E+00	
4,944E+01	2,305E-02	0,000E+00	0,000E+00	
4,948E+01	2,380E-02	0,000E+00	0,000E+00	
4,952E+01	2,466E-02	0,000E+00	0,000E+00	
4,956E+01	2,559E-02	0,000E+00	0,000E+00	
4,960E+01	2,653E-02	0,000E+00	0,000E+00	
4,964E+01	2,745E-02	0,000E+00	0,000E+00	
4,968E+01	2,830E-02	0,000E+00	0,000E+00	
4,972E+01	2,904E-02	0,000E+00	0,000E+00	
4,976E+01	2,963E-02	0,000E+00	0,000E+00	
4,980E+01	3,006E-02	0,000E+00	0,000E+00	
4,984E+01	3,030E-02	0,000E+00	0,000E+00	
4,988E+01	3,036E-02	0,000E+00	0,000E+00	
4,992E+01	3,026E-02	0,000E+00	0,000E+00	
4,996E+01	3,001E-02	0,000E+00	0,000E+00	
5,000E+01	2,966E-02	0,000E+00	0,000E+00	
5,004E+01	2,926E-02	0,000E+00	0,000E+00	
5,008E+01	2,888E-02	0,000E+00	0,000E+00	
5,012E+01	2,855E-02	0,000E+00	0,000E+00	
5,016E+01	2,833E-02	0,000E+00	0,000E+00	
5,020E+01	2,825E-02	0,000E+00	0,000E+00	
5,024E+01	2,834E-02	0,000E+00	0,000E+00	
5,028E+01	2,859E-02	0,000E+00	0,000E+00	
5,032E+01	2,898E-02	0,000E+00	0,000E+00	
5,036E+01	2,948E-02	0,000E+00	0,000E+00	
5,040E+01	3,006E-02	0,000E+00	0,000E+00	
5,044E+01	3,069E-02	0,000E+00	0,000E+00	
5,048E+01	3,132E-02	0,000E+00	0,000E+00	
5,052E+01	3,194E-02	0,000E+00	0,000E+00	
5,056E+01	3,254E-02	0,000E+00	0,000E+00	
5,060E+01	3,310E-02	0,000E+00	0,000E+00	
5,064E+01	3,363E-02	0,000E+00	0,000E+00	
5,068E+01	3,413E-02	0,000E+00	0,000E+00	
5,072E+01	3,458E-02	0,000E+00	0,000E+00	
5,076E+01	3,499E-02	0,000E+00	0,000E+00	
5,080E+01	3,533E-02	0,000E+00	0,000E+00	
5,084E+01	3,559E-02	0,000E+00	0,000E+00	
5,088E+01	3,578E-02	0,000E+00	0,000E+00	
5,092E+01	3,588E-02	0,000E+00	0,000E+00	
5,096E+01	3,589E-02	0,000E+00	0,000E+00	
5,100E+01	3,582E-02	0,000E+00	0,000E+00	
5,104E+01	3,567E-02	0,000E+00	0,000E+00	
5,108E+01	3,546E-02	0,000E+00	0,000E+00	
5,112E+01	3,519E-02	0,000E+00	0,000E+00	
5,116E+01	3,486E-02	0,000E+00	0,000E+00	
5,120E+01	3,448E-02	0,000E+00	0,000E+00	
5,124E+01	3,404E-02	0,000E+00	0,000E+00	
5,128E+01	3,352E-02	0,000E+00	0,000E+00	
5,132E+01	3,292E-02	0,000E+00	0,000E+00	
5,136E+01	3,223E-02	0,000E+00	0,000E+00	
5,140E+01	3,143E-02	0,000E+00	0,000E+00	
5,144E+01	3,053E-02	0,000E+00	0,000E+00	
5,148E+01	2,953E-02	0,000E+00	0,000E+00	
5,152E+01	2,846E-02	0,000E+00	0,000E+00	
5,156E+01	2,736E-02	0,000E+00	0,000E+00	
5,160E+01	2,629E-02	0,000E+00	0,000E+00	
5,164E+01	2,532E-02	0,000E+00	0,000E+00	
5,168E+01	2,453E-02	0,000E+00	0,000E+00	
5,172E+01	2,398E-02	0,000E+00	0,000E+00	
5,176E+01	2,372E-02	0,000E+00	0,000E+00	
5,180E+01	2,381E-02	0,000E+00	0,000E+00	
5,184E+01	2,426E-02	0,000E+00	0,000E+00	
5,188E+01	2,506E-02	0,000E+00	0,000E+00	
5,192E+01	2,617E-02	0,000E+00	0,000E+00	
5,196E+01	2,755E-02	0,000E+00	0,000E+00	
5,200E+01	2,913E-02	0,000E+00	0,000E+00	
5,204E+01	3,080E-02	0,000E+00	0,000E+00	
5,208E+01	3,249E-02	0,000E+00	0,000E+00	
5,212E+01	3,408E-02	0,000E+00	0,000E+00	
5,216E+01	3,548E-02	0,000E+00	0,000E+00	
5,220E+01	3,660E-02	0,000E+00	0,000E+00	
5,224E+01	3,739E-02	0,000E+00	0,000E+00	
5,228E+01	3,778E-02	0,000E+00	0,000E+00	
5,232E+01	3,776E-02	0,000E+00	0,000E+00	
5,236E+01	3,733E-02	0,000E+00	0,000E+00	
5,240E+01	3,652E-02	0,000E+00	0,000E+00	
5,244E+01	3,539E-02	0,000E+00	0,000E+00	
5,248E+01	3,401E-02	0,000E+00	0,000E+00	
5,252E+01	3,248E-02	0,000E+00	0,000E+00	
5,256E+01	3,091E-02	0,000E+00	0,000E+00	
5,260E+01	2,941E-02	0,000E+00	0,000E+00	
5,264E+01	2,807E-02	0,000E+00	0,000E+00	
5,268E+01	2,697E-02	0,000E+00	0,000E+00	
5,272E+01	2,617E-02	0,000E+00	0,000E+00	
5,276E+01	2,570E-02	0,000E+00	0,000E+00	
5,280E+01	2,556E-02	0,000E+00	0,000E+00	
5,284E+01	2,572E-02	0,000E+00	0,000E+00	
5,288E+01	2,613E-02	0,000E+00	0,000E+00	
5,292E+01	2,674E-02	0,000E+00	0,000E+00	
5,296E+01	2,746E-02	0,000E+00	0,000E+00	
5,300E+01	2,821E-02	0,000E+00	0,000E+00	
5,304E+01	2,892E-02	0,000E+00	0,000E+00	
5,308E+01	2,952E-02	0,000E+00	0,000E+00	
5,312E+01	2,995E-02	0,000E+00	0,000E+00	
5,316E+01	3,018E-02	0,000E+00	0,000E+00	
5,320E+01	3,021E-02	0,000E+00	0,000E+00	
5,324E+01	3,006E-02	0,000E+00	0,000E+00	
5,328E+01	2,977E-02	0,000E+00	0,000E+00	
5,332E+01	2,940E-02	0,000E+00	0,000E+00	
5,336E+01	2,901E-02	0,000E+00	0,000E+00	
5,340E+01	2,868E-02	0,000E+00	0,000E+00	
5,344E+01	2,847E-02	0,000E+00	0,000E+00	
5,348E+01	2,842E-02	0,000E+00	0,000E+00	
5,352E+01	2,856E-02	0,000E+00	0,000E+00	
5,356E+01	2,888E-02	0,000E+00	0,000E+00	
5,360E+01	2,935E-02	0,000E+00	0,000E+00	
5,364E+01	2,994E-02	0,000E+00	0,000E+00	
5,368E+01	3,057E-02	0,000E+00	0,000E+00	
5,372E+01	3,119E-02	0,000E+00	0,000E+00	
5,376E+01	3,171E-02	0,000E+00	0,000E+00	
5,380E+01	3,208E-02	0,000E+00	0,000E+00	
5,384E+01	3,225E-02	0,000E+00	0,000E+00	
5,388E+01	3,219E-02	0,000E+00	0,000E+00	
5,392E+01	3,189E-02	0,000E+00	0,000E+00	
5,396E+01	3,134E-02	0,000E+00	0,000E+00	
5,400E+01	3,058E-02	0,000E+00	0,000E+00	
5,404E+01	2,963E-02	0,000E+00	0,000E+00	
5,408E+01	2,855E-02	0,000E+00	0,000E+00	
5,412E+01	2,739E-02	0,000E+00	0,000E+00	
5,416E+01	2,621E-02	0,000E+00	0,000E+00	
5,420E+01	2,510E-02	0,000E+00	0,000E+00	
5,424E+01	2,412E-02	0,000E+00	0,000E+00	
5,428E+01	2,334E-02	0,000E+00	0,000E+00	
5,432E+01	2,283E-02	0,000E+00	0,000E+00	
5,436E+01	2,262E-02	0,000E+00	0,000E+00	
5,440E+01	2,273E-02	0,000E+00	0,000E+00	
5,444E+01	2,316E-02	0,000E+00	0,000E+00	
5,448E+01	2,389E-02	0,000E+00	0,000E+00	
5,452E+01	2,488E-02	0,000E+00	0,000E+00	
5,456E+01	2,606E-02	0,000E+00	0,000E+00	
5,460E+01	2,739E-02	0,000E+00	0,000E+00	
5,464E+01	2,878E-02	0,000E+00	0,000E+00	
5,468E+01	3,019E-02	0,000E+00	0,000E+00	
5,472E+01	3,156E-02	0,000E+00	0,000E+00	
5,476E+01	3,284E-02	0,000E+00	0,000E+00	
5,480E+01	3,400E-02	0,000E+00	0,000E+00	
5,484E+01	3,502E-02	0,000E+00	0,000E+00	
5,488E+01	3,589E-02	0,000E+00	0,000E+00	
5,492E+01	3,660E-02	0,000E+00	0,000E+00	
5,496E+01	3,717E-02	0,000E+00	0,000E+00	
5,500E+01	3,759E-02	0,000E+00	0,000E+00	
5,504E+01	3,788E-02	0,000E+00	0,000E+00	
5,508E+01	3,804E-02	0,000E+00	0,000E+00	
5,512E+01	3,809E-02	0,000E+00	0,000E+00	
5,516E+01	3,802E-02	0,000E+00	0,000E+00	
5,520E+01	3,783E-02	0,000E+00	0,000E+00	
5,524E+01	3,750E-02	0,000E+00	0,000E+00	
5,528E+01	3,702E-02	0,000E+00	0,000E+00	
5,532E+01	3,640E-02	0,000E+00	0,000E+00	
5,536E+01	3,562E-02	0,000E+00	0,000E+00	
5,540E+01	3,469E-02	0,000E+00	0,000E+00	
5,544E+01	3,362E-02	0,000E+00	0,000E+00	
5,548E+01	3,243E-02	0,000E+00	0,000E+00	
5,552E+01	3,115E-02	0,000E+00	0,000E+00	
5,556E+01	2,981E-02	0,000E+00	0,000E+00	
5,560E+01	2,844E-02	0,000E+00	0,000E+00	
5,564E+01	2,707E-02	0,000E+00	0,000E+00	
5,568E+01	2,574E-02	0,000E+00	0,000E+00	
5,572E+01	2,449E-02	0,000E+00	0,000E+00	
5,576E+01	2,337E-02	0,000E+00	0,000E+00	
5,580E+01	2,242E-02	0,000E+00	0,000E+00	
5,584E+01	2,170E-02	0,000E+00	0,000E+00	
5,588E+01	2,126E-02	0,000E+00	0,000E+00	
5,592E+01	2,114E-02	0,000E+00	0,000E+00	
5,596E+01	2,138E-02	0,000E+00	0,000E+00	
5,600E+01	2,199E-02	0,000E+00	0,000E+00	
5,604E+01	2,294E-02	0,000E+00	0,000E+00	
5,608E+01	2,421E-02	0,000E+00	0,000E+00	
5,612E+01	2,573E-02	0,000E+00	0,000E+00	
5,616E+01	2,741E-02	0,000E+00	0,000E+00	
5,620E+01	2,915E-02	0,000E+00	0,000E+00	
5,624E+01	3,085E-02	0,000E+00	0,000E+00	
5,628E+01	3,239E-02	0,000E+00	0,000E+00	
5,632E+01	3,368E-02	0,000E+00	0,000E+00	
5,636E+01	3,465E-02	0,000E+00	0,000E+00	
5,640E+01	3,525E-02	0,000E+00	0,000E+00	
5,644E+01	3,543E-02	0,000E+00	0,000E+00	
5,648E+01	3,522E-02	0,000E+00	0,000E+00	
5,652E+01	3,464E-02	0,000E+00	0,000E+00	
5,656E+01	3,376E-02	0,000E+00	0,000E+00	
5,660E+01	3,265E-02	0,000E+00	0,000E+00	
5,664E+01	3,142E-02	0,000E+00	0,000E+00	
5,668E+01	3,016E-02	0,000E+00	0,000E+00	
5,672E+01	2,897E-02	0,000E+00	0,000E+00	
5,676E+01	2,793E-02	0,000E+00	0,000E+00	
5,680E+01	2,708E-02	0,000E+00	0,000E+00	
